activityTags,actors,business,categoryid,categoryname,cityid,cityname,couponTags,description,id,imgurl,isAtmospheric,iseticket,isgeneralagent,issuperticket,isxuanzuo,name,nameNoHtml,price,price_str,pricehigh,privilegeTags,projectid,promotionTags,showstatus,showtag,showtime,sitestatus,subcategoryid,subcategoryname,subhead,venue,venuecity,venueid,verticalPic
[],,0,1,演唱会,3250,西安,[],,1_1_798455164345,-605382949,False,0,0,0,1,2024.7.5《港台风怀旧情》歌声飘过20年经典金曲演唱会 西安站,2024.7.5《港台风怀旧情》歌声飘过20年经典金曲演唱会 西安站,100.0,100-280,280.0,[],798455164345,[],售票中,,2024.07.05 周五 19:30,3,13,其他,,长安乐·一带一路文化艺术中心·音乐厅,西安,6550056,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01exnoQH2GdSbIccg33_!!2251059038.png
[],艺人：BEATBOX 张泽,0,1,演唱会,872,上海,[],艺人：BEATBOX 张泽,1_1_798454664662,-605387946,False,0,0,0,0,“张嘴就来2024“BEATBOX巡演-上海站,“张嘴就来2024“BEATBOX巡演-上海站,198.0,198-888,888.0,[],798454664662,[],售票中,,2024.07.19 周五 20:00,3,48,livehouse,,万代南梦宫上海文化中心未来剧场,上海,57282,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01KvjdbX2GdSbMpOcfg_!!2251059038.png
[],,0,1,演唱会,1209,天津,[],,1_1_798210679259,-607827800,False,0,0,0,0,扭曲机器2024复兴之路天津琉璃space专场演出,扭曲机器2024复兴之路天津琉璃space专场演出,150.0,150,150.0,[],798210679259,[],售票中,,2024.06.22 周六 20:30,3,48,livehouse,,琉璃SPACE,天津,6225039,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN0123HqJj2GdSbLd8Ots_!!2-item_pic.png
[],,0,1,演唱会,1209,天津,[],,1_1_798409305948,-605841533,False,0,0,0,0,李棒棒生日会专场,李棒棒生日会专场,130.0,130-666,666.0,[],798409305948,[],售票中,,2024.06.30 周日 19:30,3,48,livehouse,,乒乓 Pingpong Space,天津,6477040,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01sLBBL62GdSbO1ouBP_!!2-item_pic.png
[],,0,1,演唱会,1377,成都,[],,1_1_798209587163,-607838721,False,0,0,0,0,星际穿梭音乐会,星际穿梭音乐会,399.0,399-599,599.0,[],798209587163,[],售票中,,2024.06.16 周日 19:00,3,48,livehouse,,成都麓湖水上剧场,成都,2785023,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01d3ubCQ2GdSbKHvmPl_!!2-item_pic.png
[],,0,1,演唱会,1377,成都,[],,1_1_798407105520,-605863537,False,0,0,0,0,00后乐队 铁皮机器人第二张专辑《虚伪锦标赛》五城巡演 成都站,00后乐队 铁皮机器人第二张专辑《虚伪锦标赛》五城巡演 成都站,78.0,78-98,98.0,[],798407105520,[],售票中,,2024.06.21 周五 20:30,3,48,livehouse,,MAO Livehouse成都,成都,2266025,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01gTRfHH2GdSbC8euEb_!!2-item_pic.png
[],,0,1,演唱会,1377,成都,[],,1_1_798207039345,-607864199,False,0,0,0,0,“众生”欧比王（神棍乐团主唱）2024巡演成都站,“众生”欧比王（神棍乐团主唱）2024巡演成都站,90.0,90,90.0,[],798207039345,[],售票中,,2024.06.13 周四 20:00,3,48,livehouse,,LITTLE LIVE (小酒馆万象城店),成都,6575018,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01tT3hfR2GdSbLV6apP_!!2-item_pic.png
[],,0,1,演唱会,1377,成都,[],,1_1_798448196178,-605452631,False,0,0,0,0,新加坡后摇名团PAINT THE SKY RED解散告别巡演成都站,新加坡后摇名团PAINT THE SKY RED解散告别巡演成都站,160.0,160-180,180.0,[],798448196178,[],售票中,,2024.06.10 周一 20:00,3,48,livehouse,,成都CH8冇独空间·完美店,成都,1078003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN016E1ZQ82GdSbMS50Bk_!!2251059038.png
[],,0,1,演唱会,1038,南京,[],,1_1_798283150024,-607103092,False,0,0,0,0,交响摇滚版《风暴》墨西哥时空乐队 &电子古典跨界音乐会 南京站,交响摇滚版《风暴》墨西哥时空乐队 &电子古典跨界音乐会 南京站,180.0,180-380,380.0,[],798283150024,[],售票中,,2024.07.24 周三 20:00,3,48,livehouse,,1701 Live House,南京,4244003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01poCxDE2GdSbGdVMIx_!!2251059038.png
[],,0,1,演唱会,1377,成都,[],,1_1_798447312905,-605461463,False,0,0,0,0,「千万亿个梦」贰佰2024新专辑巡演 第二轮 成都站,「千万亿个梦」贰佰2024新专辑巡演 第二轮 成都站,150.0,150-180,180.0,[],798447312905,[],售票中,,2024.08.25 周日 20:00,3,48,livehouse,,成都麓湖水上剧场,成都,2785023,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01YldbSh2GdSbKH5kRQ_!!2-item_pic.png
[],,0,1,演唱会,1377,成都,[],,1_1_798204759624,-607886996,False,0,0,0,0,赛努拜尔·吐尔逊 巡演-成都站,赛努拜尔·吐尔逊 巡演-成都站,268.0,268-488,488.0,[],798204759624,[],售票中,,2024.06.08 周六 20:00,3,48,livehouse,,成都麓湖水上剧场,成都,2785023,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01EV0obR2GdSbLSzUEb_!!2251059038.png
[],,0,1,演唱会,356,福州,[],,1_1_798395284553,-605981747,False,0,0,0,0,福州·KpopZone福州站｜千人Kpop派对,福州·KpopZone福州站｜千人Kpop派对,88.0,88-238,238.0,[],798395284553,[],售票中,,2024.06.21 周五 20:00,3,48,livehouse,,MoliLive茉莉空间,福州,6257003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01zs6DhR2GdSbLsinmQ_!!2251059038.jpg
[],,0,1,演唱会,1038,南京,[],,1_1_798280342068,-607131172,False,0,0,0,0,新西兰治愈系民谣歌手Luke Thompson2024中国巡演 KEEP ROLLING ON,新西兰治愈系民谣歌手Luke Thompson2024中国巡演 KEEP ROLLING ON,180.0,180-380,380.0,[],798280342068,[],售票中,,2024.08.01 周四 20:00,3,48,livehouse,,1701 Live House,南京,4244003,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01v4z2VE2GdSbLUAnDa_!!2-item_pic.png
[],艺人：刘德华,0,1,演唱会,906,深圳,[],艺人：刘德华,1_1_797918111691,-610753476,False,0,1,0,0,洋河·梦之蓝M6+呈献 “今天…is the Day刘德华巡回演唱会2024-深圳站”,洋河·梦之蓝M6+呈献 “今天…is the Day刘德华巡回演唱会2024-深圳站”,680.0,680-2580,2580.0,[],797918111691,[],售票中,,2024.09.06-09.09,3,13,其他,,深圳大运中心体育馆,深圳,53369,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN01qi4qXV2GdSbLvBCcj_!!2251059038.jpg
[],艺人：于贞,0,1,演唱会,872,上海,[],艺人：于贞,1_1_797914180376,-610792789,False,0,1,0,0,于贞Ingrita「奇迹」2024全国巡演 （上海站）,于贞Ingrita「奇迹」2024全国巡演 （上海站）,249.0,249-399,399.0,[],797914180376,[],售票中,,2024.06.16 周日 20:00,3,48,livehouse,,MODERN SKY LAB上海,上海,91822,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN018Exx1N2GdSbJzW6EM_!!2-item_pic.png
[],艺人：于贞,0,1,演唱会,586,武汉,[],艺人：于贞,1_1_797961782448,-610316768,False,0,1,0,0,于贞Ingrita「奇迹」2024全国巡演 （武汉站）,于贞Ingrita「奇迹」2024全国巡演 （武汉站）,249.0,249-399,399.0,[],797961782448,[],售票中,,2024.06.22 周六 20:00,3,48,livehouse,,看见展演,武汉,6207003,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01aJWytv2GdSbJWaLEz_!!2251059038.png
[],艺人：于贞,0,1,演唱会,2148,郑州,[],艺人：于贞,1_1_797839423099,-611540362,False,0,1,0,0,于贞Ingrita「奇迹」2024全国巡演 （郑州站）,于贞Ingrita「奇迹」2024全国巡演 （郑州站）,249.0,249-399,399.0,[],797839423099,[],售票中,,2024.06.28 周五 20:00,3,48,livehouse,,郑州7LIVEHOUSE+,郑州,3226020,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01x3sD9I2GdSbHavV9Z_!!2251059038.png
[],艺人：容祖儿,0,1,演唱会,850,中国澳门,[],艺人：容祖儿,1_1_798066304082,-609271552,False,0,0,0,0,新濠风尚呈献：「新濠尊属系列」 容祖儿ETERNITY演唱会2024,新濠风尚呈献：「新濠尊属系列」 容祖儿ETERNITY演唱会2024,1159.0,1159,1159.0,[],798066304082,[],售票中,,2024.07.13-08.25,3,13,其他,,澳门新濠影汇综艺馆,中国澳门,59765,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01KI47Qm2GdSbKmfrgc_!!0-item_pic.jpg
[],,0,1,演唱会,3250,西安,[],,1_1_797930799512,-610626597,False,0,1,0,0,2024潮代Live音乐现场 麦斯特组合黄雨勳 麦烝玮专场演出,2024潮代Live音乐现场 麦斯特组合黄雨勳 麦烝玮专场演出,288.0,288-358,358.0,[],797930799512,[],售票中,,2024.06.29 周六 20:00,3,48,livehouse,,星球工厂LIVEHOUSE,西安,2761004,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01LEogLk2GdSbKPvpx2_!!2-item_pic.png
[],艺人：张惠妹,0,1,演唱会,1703,沈阳,[],艺人：张惠妹,1_1_796717034285,-622764250,False,0,1,0,0,2024张惠妹 ASMR MAX巡回演唱会—沈阳站,2024张惠妹 ASMR MAX巡回演唱会—沈阳站,380.0,380-1380,1380.0,[],796717034285,[],售票中,,2024.10.12 周六 19:30,3,13,其他,,沈阳奥林匹克体育中心体育场,沈阳,334,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01vuneCj2GdSbOdD7B4_!!0-item_pic.jpg
[],,0,1,演唱会,852,北京,[],,1_1_797556844437,-614366148,False,0,1,0,0,北京 | 6.2  「Balades Éphémères爵士漫步」，转瞬即逝的音乐只在今夜,北京 | 6.2 「Balades Éphémères爵士漫步」，转瞬即逝的音乐只在今夜,180.0,180,180.0,[],797556844437,[],售票中,,2024.06.02 周日 20:00,3,48,livehouse,,Blue Note Beijing 爵士乐俱乐部,北京,61359,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01jb6JSL2GdSbJbiCMD_!!2-item_pic.png
[],,0,1,演唱会,1377,成都,[],,1_1_798284497774,-607089615,False,0,1,0,0,6.1｜「Year 2000」重返千禧时代#酒水畅饮,6.1｜「Year 2000」重返千禧时代#酒水畅饮,69.0,69-169,169.0,[],798284497774,[],售票中,,2024.06.01-06.02,3,48,livehouse,,MAO Livehouse成都,成都,2266025,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01CwN4YD2GdSbIo4cc1_!!2251059038.jpg
[],,0,1,演唱会,1377,成都,[],,1_1_797653091098,-613403682,False,0,1,0,0,【满世界找你】宋钊 首次个人专场,【满世界找你】宋钊 首次个人专场,168.0,168-258,258.0,[],797653091098,[],售票中,,2024.07.20 周六 20:00,3,48,livehouse,,福馆 Full House成都,成都,2547006,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01k7uMCX2GdSbFlp6UG_!!2-item_pic.png
[],艺人：王若琳,0,1,演唱会,200,重庆,[],艺人：王若琳,1_1_797973431423,-610200278,False,0,1,0,0,王若琳「爱的呼唤」全国巡演重庆站,王若琳「爱的呼唤」全国巡演重庆站,399.0,399-828,828.0,[],797973431423,[],售票中,,2024.09.14 周六 19:30,3,48,livehouse,,福楼FlowSuperLive,重庆,6479075,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01qk3NVu2GdSbQtqGPi_!!2251059038.jpg
[],,0,1,演唱会,872,上海,[],,1_1_798209304522,-607841547,False,0,1,0,0,「第六个日久天长」ZaZaZsu 上海专场,「第六个日久天长」ZaZaZsu 上海专场,228.0,228,228.0,[],798209304522,[],售票中,,2024.06.21 周五 20:30,3,48,livehouse,,万代南梦宫上海文化中心未来剧场,上海,57282,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01Isys7x2GdSbLhUHhS_!!2-item_pic.png
[],,0,1,演唱会,852,北京,[],,1_1_797968823916,-610246353,False,0,1,0,0,夏日乐队「六六大顺」舞会现场 摇滚祈福演唱会-北京站,夏日乐队「六六大顺」舞会现场 摇滚祈福演唱会-北京站,46.0,46-86,86.0,[],797968823916,[],售票中,,2024.06.06 周四 19:36,3,48,livehouse,,东市·OMIN CLUB,北京,3953002,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01UDy2Tk2GdSbBHUbgU_!!2251059038.png
[],,0,1,演唱会,893,广州,[],,1_1_798196076442,-607973828,False,0,0,0,0,逐漫旋律——二次元专场演唱会,逐漫旋律——二次元专场演唱会,75.0,75-128,128.0,[],798196076442,[],售票中,,2024.06.15 周六 19:30,3,13,其他,,中浠汇剧场,广州,6681042,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01ahJzA92GdSbIgNujN_!!2251059038.png
[],,0,1,演唱会,1087,苏州,[],,1_1_798132340181,-608611191,False,0,1,0,0,POPMIX 苏州站 ｜Taylor Swift Fan Party 酒水畅饮霉粉派对,POPMIX 苏州站 ｜Taylor Swift Fan Party 酒水畅饮霉粉派对,98.0,98-228,228.0,[],798132340181,[],售票中,,2024.06.01 周六 19:30,3,48,livehouse,,山丘livehouse红唐店,苏州,2757011,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i2/2251059038/O1CN016aDNzs2GdSbPSPZ1K_!!2251059038.png
[],,0,1,演唱会,586,武汉,[],,1_1_798027290134,-609661691,False,0,1,0,1,跨越二次元ACG神级动漫巡回演唱会-武汉站,跨越二次元ACG神级动漫巡回演唱会-武汉站,60.0,60-600,600.0,[],798027290134,[],售票中,,2024.09.21 周六 19:30,3,13,其他,,珞珈山剧院,武汉,53775,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01S5Bk3J2GdSbN7o72z_!!2251059038.jpg
[],艺人：张惠妹,0,1,演唱会,356,福州,[],艺人：张惠妹,1_1_798144505303,-608489539,False,0,1,0,0,2024张惠妹ASMR MAX巡回演唱会-福州站,2024张惠妹ASMR MAX巡回演唱会-福州站,380.0,380-1380,1380.0,[],798144505303,[],售票中,,2024.11.09 周六 19:30,3,13,其他,,福州海峡奥林匹克体育中心体育场,福州,59892,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01Gl6grJ2GdSbLraJhj_!!2251059038.jpg
[],,0,1,演唱会,893,广州,[],,1_1_798144677004,-608487822,False,0,1,0,0,金佛爵士五重奏广州音乐会,金佛爵士五重奏广州音乐会,160.0,160-220,220.0,[],798144677004,[],售票中,,2024.06.02 周日 21:00,3,48,livehouse,,光芒enlightening,广州,6603010,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN010CYABt2GdSbGjl7j6_!!2-item_pic.png
[],,0,1,演唱会,872,上海,[],,1_1_798141381017,-608520782,False,0,1,0,0,回到新奥尔良 - “七绅士”成立一周年专场 & Chair Band 周日蓝调之夜,回到新奥尔良 - “七绅士”成立一周年专场 & Chair Band 周日蓝调之夜,120.0,120,120.0,[],798141381017,[],售票中,,2024.06.02 周日 20:30,3,48,livehouse,,ChairClub,上海,6505013,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01J0A2mA2GdSbKlqeVO_!!0-item_pic.jpg
[],,0,1,演唱会,1725,大连,[],,1_1_798102833809,-608906254,False,0,0,0,0,潮池蓝2024[今夜睡大街]巡演 大连站,潮池蓝2024[今夜睡大街]巡演 大连站,110.0,110,110.0,[],798102833809,[],售票中,,2024.07.28 周日 20:00,3,48,livehouse,,赫兹空间(佳兆业店),大连,3177042,https://img.alicdn.com/bao/uploaded/i4/2251059038/O1CN01FpI7vt2GdSbGZ6vT8_!!2-item_pic.png
[],,0,1,演唱会,1703,沈阳,[],,1_1_797979502971,-610139563,False,0,0,0,0,潮池蓝2024[今夜睡大街]巡演 沈阳站,潮池蓝2024[今夜睡大街]巡演 沈阳站,110.0,110,110.0,[],797979502971,[],售票中,,2024.07.27 周六 19:30,3,48,livehouse,,美帝奇X1905Livehouse,沈阳,1527030,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01QxKv6n2GdSbMPkTj7_!!2-item_pic.png
[],,0,1,演唱会,2648,哈尔滨,[],,1_1_798101513883,-608919454,False,0,0,0,0,潮池蓝2024[今夜睡大街]巡演 哈尔滨站,潮池蓝2024[今夜睡大街]巡演 哈尔滨站,110.0,110,110.0,[],798101513883,[],售票中,,2024.07.26 周五 19:30,3,48,livehouse,,SUBLIVE,哈尔滨,1206001,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01WlrxK22GdSbK3UDM7_!!2-item_pic.png
[],艺人：A-LIN,0,1,演唱会,2520,合肥,[],艺人：A-LIN,1_1_796835264077,-621581952,False,0,1,0,0,A-Lin黄丽玲「A-LINK with PASSENGERS」2024巡回演唱会-合肥站,A-Lin黄丽玲「A-LINK with PASSENGERS」2024巡回演唱会-合肥站,380.0,380-1380,1380.0,[],796835264077,[],售票中,,2024.08.24 周六 19:00,3,13,其他,,合肥少荃体育中心,合肥,6451018,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i3/2251059038/O1CN01mo24GR2GdSbH2AyJV_!!2251059038.jpg
[],艺人：许飞,0,1,演唱会,1116,淮安,[],艺人：许飞,1_1_797901219930,-610922393,False,0,0,0,1,保利城市岛屿音乐季 2024许飞《生活不必太用力》巡演,保利城市岛屿音乐季 2024许飞《生活不必太用力》巡演,180.0,180-480,480.0,[],797901219930,[],售票中,,2024.07.07 周日 19:30,3,13,其他,,淮安大剧院,淮安,1013009,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01KTxv1L2GdSbIQMODm_!!2-item_pic.png
[],,0,1,演唱会,872,上海,[],,1_1_798094481060,-608989782,False,0,1,0,0,6.9 陈胤希五重奏,6.9 陈胤希五重奏,198.0,198-428,428.0,[],798094481060,[],售票中,,2024.06.09 周日 19:30,3,48,livehouse,,林肯爵士乐上海中心,上海,92289,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01UPsWio2GdSbJn2IY7_!!2-item_pic.png
[],,0,1,演唱会,872,上海,[],,1_1_797886191812,-611072674,False,0,1,0,0,6.12 Happy Birthday Chick!-致敬Chick Corea三重奏,6.12 Happy Birthday Chick!-致敬Chick Corea三重奏,147.84,147.84-329.8,329.8,[],797886191812,[],售票中,,2024.06.12 周三 19:30,3,48,livehouse,,林肯爵士乐上海中心,上海,92289,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01vdYOoJ2GdSbKRcqOT_!!2-item_pic.png
[],艺人：h3R3刘清云,0,1,演唱会,893,广州,[],艺人：h3R3刘清云,1_1_798061912138,-609315471,False,0,1,0,0,h3R3刘清云「如果世界终止」2024广州演唱会,h3R3刘清云「如果世界终止」2024广州演唱会,299.0,299-1533,1533.0,[],798061912138,[],售票中,,2024.07.06 周六 19:30,3,13,其他,,广州亚运城综合体育馆,广州,59633,https://img.alicdn.com/bao/uploaded/i2/2251059038/O1CN01w0vVof2GdSbRJJe5s_!!0-item_pic.jpg
[],艺人：张天赋,0,1,演唱会,893,广州,[],艺人：张天赋,1_1_797825527316,-611679319,False,0,0,0,0,This is MC 2 live in Guangzhou 2024,This is MC 2 live in Guangzhou 2024,380.0,380-1380,1380.0,[],797825527316,[],售票中,,2024.06.29 周六 19:30,3,13,其他,,宝能广州国际体育演艺中心,广州,52974,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01nqUfZl2GdSbKJ5I9q_!!2251059038.jpg
[],艺人：张信哲,0,1,演唱会,1703,沈阳,[],艺人：张信哲,1_1_798056505138,-609369541,False,0,1,0,0,2024张信哲「未来式终极版」世界巡回演唱会-沈阳站,2024张信哲「未来式终极版」世界巡回演唱会-沈阳站,380.0,380-2180,2180.0,[],798056505138,[],售票中,,2024.07.27 周六 19:30,3,13,其他,,沈阳奥林匹克体育中心体育场,沈阳,334,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01rBGPrQ2GdSbGS3c0R_!!2251059038.jpg
[],艺人：房东的猫,0,1,演唱会,852,北京,[],艺人：房东的猫,1_1_794886734665,-641067246,False,0,1,0,0,房东的猫「世界/青年」2024巡回演唱会-北京站,房东的猫「世界/青年」2024巡回演唱会-北京站,380.0,380-1080,1080.0,[],794886734665,[],售票中,,2024.06.29 周六 19:00,3,13,其他,,首都体育馆,北京,217,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN018y0y2L2GdSbMBuPAc_!!0-item_pic.jpg
[],艺人：永恒乐队,0,1,演唱会,372,厦门,[],艺人：永恒乐队,1_1_798055957371,-609375019,False,0,0,0,0,5 月 31 日「永恒乐队」见证Beyond追忆家驹·爱与和平演唱会 厦门站,5 月 31 日「永恒乐队」见证Beyond追忆家驹·爱与和平演唱会 厦门站,98.0,98,98.0,[],798055957371,[],售票中,,2024.05.31 周五 20:00,3,48,livehouse,,WOKESHOW星巢沃克秀,厦门,1273037,https://img.alicdn.com/bao/uploaded/i3/2251059038/O1CN01sP6EpZ2GdSbAxKpgc_!!2-item_pic.png
[],艺人：周杰伦,0,1,演唱会,1038,南京,[],艺人：周杰伦,1_1_797847571937,-611458873,False,0,1,0,0,周杰伦2024“嘉年华”世界巡回演唱会-南京站,周杰伦2024“嘉年华”世界巡回演唱会-南京站,580.0,580-2000,2000.0,[],797847571937,[],售票中,,2024.09.26-09.29,3,13,其他,,南京奥体中心体育场,南京,603,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i4/2251059038/O1CN01GIaGWp2GdSbFLvmW8_!!2251059038.jpg
[],,0,1,演唱会,848,中国香港,[],,1_1_797910666632,-610827926,False,0,0,0,0,Only Friends Fan Meeting In Hong Kong,Only Friends Fan Meeting In Hong Kong,850.0,850-1800,1800.0,[],797910666632,[],售票中,,2024.06.15 周六 20:00,3,13,其他,,"安盛創夢館, Go Park AXA Dreamland, Go Park",中国香港,6762008,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01nmMgDp2GdSbLAVNDM_!!2251059038.jpg
[],,0,1,演唱会,872,上海,[],,1_1_797919830694,-610736286,False,0,1,0,0,王欣宇x张钰「如同密友般的我们」2024联合巡演 上海站,王欣宇x张钰「如同密友般的我们」2024联合巡演 上海站,118.0,118-268,268.0,[],797919830694,[],售票中,,2024.06.16 周日 20:00,3,48,livehouse,,新歌空间,上海,6212003,https://img.alicdn.com/bao/uploaded/i1/2251059038/O1CN01GNGrE52GdSbJp3FNh_!!2-item_pic.png
[],,0,1,演唱会,872,上海,[],,1_1_797844347299,-611491120,False,0,1,0,0,6.15|丛林城市 蒋京逾城市巡演,6.15|丛林城市 蒋京逾城市巡演,108.0,108,108.0,[],797844347299,[],售票中,,2024.06.15 周六 20:30,3,48,livehouse,,Beach No.11,上海,6583020,https://img.alicdn.com/bao/uploaded/https://img.alicdn.com/imgextra/i1/2251059038/O1CN01ubyGDs2GdSbGp6qMK_!!2251059038.png
